system:index,0_mined,0_mined_1,1_mined,1_neighbors,2_mined,2_neighbors,3_mined,3_neighbors,4_mined,4_neighbors,altitude,classification,clay,distance_any,distance_buffer,distance_dep,distance_nac,distance_parks,distance_ponds,distance_rivers,distance_vec,distance_villages,landform,latitude,longitude,offset,sand,scale,slope,year,.geo
2_1330,0,0,0,0,0,0,0,0,0,0,251,0.10376385586744306,36,9346.962350707681,28215.04412513648,29383.82794762229,25606.896388099427,38069.54121730513,5909.844923640922,282.94913136021466,9346.962350707681,13798.303849957147,41,-12435,-69404,0.0,35,0.0,2.3376372,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.40471226339496,-12.435232497705465]}"
2_1331,0,0,0,0,0,0,0,0,0,0,291,0.18438660899310477,36,18408.417745864255,32962.106070183545,32926.12015003841,43148.96613869086,44187.70636852889,2319.995693860497,100.02211669488403,18408.417745864255,10319.742809314126,31,-12492,-70106,0.0,37,0.0,9.549836,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.1068555680521,-12.492404038257126]}"
2_1332,0,0,0,0,0,0,0,0,0,0,226,0.07902115231045485,37,26339.210664663053,22132.581991475257,34484.048946125076,37994.77376016256,0.0,7669.222260825246,894.7845411047288,26339.210664663053,38555.89624888374,24,-12840,-68933,0.0,43,0.0,4.1663504,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-68.93313992071495,-12.840560891643774]}"
2_1333,0,0,0,0,0,0,0,0,0,0,227,0.05558390356666753,41,3722.896008150107,0.0,48610.154787220126,16329.161366631783,1700.6108277616015,13514.110102962755,100.0359310448001,3722.896008150107,22593.951596610983,31,-12912,-69529,0.0,34,0.0,2.4222236,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.52935827039587,-12.913008728248116]}"
2_1334,0,0,0,0,0,0,0,0,0,0,217,0.16104596955196693,36,17123.05121210878,7491.5827766901175,29582.64971334549,26581.037649045982,0.0,640.5624969509221,1421.8221144010947,17123.05121210878,33562.17108777381,34,-12893,-69256,0.0,34,0.0,1.328504,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.25666477730452,-12.893343984952104]}"
2_1335,0,0,0,0,0,0,0,0,0,0,205,0.2874984905798389,38,300.1171499780336,3246.263318675749,11750.224158599858,7542.174799036333,6722.7432525602035,11357.847090761057,0.0,300.1171499780336,14634.793282212288,31,-12710,-69257,0.0,40,0.0,3.8256402,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.2575849456996,-12.71022697670724]}"
2_1336,0,0,0,0,0,0,0,0,0,0,241,0.14213080190390764,36,13928.13027400618,31135.247744091226,36156.498693937276,30863.4289368856,44547.40082932379,12408.196653006735,300.1104874666995,13928.13027400618,20519.50211498503,31,-12414,-69467,0.0,36,0.0,4.998635,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.46733434863701,-12.414785264517919]}"
2_1337,0,0,0,0,0,0,0,0,0,0,244,0.017177610089492857,35,25530.1284280884,17919.971599011395,69523.75444901908,31303.318386769115,0.0,10473.15539359736,1104.9239156498516,25530.1284280884,45229.25785607075,21,-13125,-69580,0.0,35,0.0,1.5016044,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.58046147874029,-13.126388537549447]}"
2_1338,0,0,0,0,0,0,0,0,0,0,292,0.027858924687315732,36,20128.783617543188,18704.04617969565,65391.03631304331,32240.61683010946,0.0,19458.169865725744,0.0,20128.783617543188,41248.213461596584,42,-13167,-69690,0.0,40,0.0,1.6855918,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.69073230275492,-13.167619132225063]}"
2_1339,0,0,0,0,0,0,0,0,0,0,230,0.08307611117096034,36,25482.129606399536,21653.977105654,33403.4684164099,37079.222587394506,0.0,9132.17650533592,300.1199467244305,25482.129606399536,37581.627484253986,24,-12845,-68950,0.0,37,0.0,2.9980905,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-68.95083310384416,-12.845719206983254]}"
2_1340,0,0,0,0,0,0,0,0,0,0,250,0.19819343427912892,35,10044.032022915088,13540.650326395655,13740.1225844866,40912.596524003915,24733.733291738936,6896.039272541702,4652.6326670364815,10044.032022915088,7405.248775678471,34,-12542,-70278,0.0,34,0.0,1.9909016,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.27769815881757,-12.542910773819784]}"
2_1341,0,0,0,0,0,0,0,0,0,0,286,0.05176027203574167,37,23577.94546506365,30994.666207360002,31826.40358532175,54158.731532559184,41417.47640599099,7520.128353565619,100.01974902644227,23577.94546506365,18213.75832788933,42,-12406,-70176,0.0,34,0.0,1.4977443,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.17713580932694,-12.406394276938737]}"
2_1342,0,0,0,0,0,0,0,0,0,0,393,0.03323698056714727,41,16760.807108918794,3890.524076627763,23696.395826064094,20275.546430122147,0.0,19996.079357120234,360.6287275045659,16760.807108918794,23757.111588990734,21,-13173,-70161,0.0,34,0.0,12.932875,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.16104219872486,-13.172974433336776]}"
2_1343,0,0,0,0,0,0,0,0,0,0,227,0.07992712699029192,37,12805.51225074211,6496.441523838743,21604.242133798198,22830.612331808195,0.0,9905.981945308666,500.2000576331934,12805.51225074211,24280.269316907554,21,-12680,-68980,0.0,36,0.0,1.3909631,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-68.98015261151733,-12.680238362117318]}"
2_1344,0,0,0,0,0,0,0,0,0,0,235,0.04392622152948106,34,35590.29445934839,26949.15744599129,50197.28601237135,46520.854199899215,0.0,3229.2634857125313,1300.5078402601519,35590.29445934839,54426.85968050738,34,-13085,-69256,0.0,37,0.0,1.3290297,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.25630858160154,-13.085410055609708]}"
2_1345,0,0,0,0,0,0,0,0,0,0,220,0.15205068987163936,39,985.2596580343679,5828.0162308885165,19727.780243700756,3009.46379671695,20955.50557132898,8573.550961751496,3402.7615209929127,985.2596580343679,21216.539936450525,41,-12649,-69375,0.0,36,0.0,2.3655918,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.37548740426496,-12.649590212693829]}"
2_1346,0,0,0,0,0,0,0,0,0,0,653,0.13124903452161854,40,1941.4747103120478,1799.8386255786934,1941.4747103120478,28588.519265074417,0.0,12906.592398757166,141.40867746535218,21770.048454133317,11551.020423842703,31,-13052,-70834,0.0,34,0.0,15.982366,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.83515745584847,-13.053526524060471]}"
2_1347,0,0,0,0,0,0,0,0,0,0,287,0.16343826761727584,35,33866.156083602196,0.0,36784.99563110043,69061.67939598026,9138.913893688352,2594.2204274071546,447.212918564804,33866.156083602196,17255.697568574993,34,-12407,-70657,0.0,35,0.0,1.469714,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.65753129260042,-12.407138721600619]}"
2_1348,0,0,0,0,0,0,0,0,0,0,308,0.13162229555357383,37,20142.233557371128,36438.17232902451,36159.38253828188,40328.773346384136,47693.95021349955,3276.4334367463784,1100.2570842158607,20142.233557371128,8586.294231840777,24,-12513,-70067,0.0,34,0.0,2.3378975,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.06746771099117,-12.51372030861359]}"
2_1349,0,0,0,0,0,0,0,0,0,0,234,0.14592648947777906,36,5005.993250282605,3982.792959200788,11535.858805518528,15612.630450565899,0.0,13030.16842746274,1432.3528877067533,5005.993250282605,15909.169616013707,24,-12714,-69101,0.0,35,0.0,0.6640997,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.10146082107386,-12.714401948430222]}"
2_1350,0,0,0,0,0,0,0,0,0,0,200,0.08561025884107151,32,28028.520760111478,24729.311353129106,35507.99695843177,39455.85401432847,0.0,9104.188925983468,141.47791347061917,28028.520760111478,39855.862504780904,42,-12878,-68957,0.0,36,0.0,1.9577848,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-68.95829257099199,-12.878545897802628]}"
2_1351,0,0,0,0,0,0,0,0,0,0,466,0.18611319991420439,40,1204.1846814630687,12700.65973041915,15508.387267371343,1204.1846814630687,14787.1281944554,33065.47750227002,100.00209470462356,4459.914044264369,14401.690488473263,41,-13193,-70615,0.0,34,0.0,2.8206666,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.61562394146779,-13.193022335317167]}"
2_1352,0,0,0,0,0,0,0,0,0,0,331,0.028536273487424532,36,30323.102068918204,8998.877127218775,30323.102068918204,79821.67524776932,0.0,20574.11861388675,1140.0331726601753,42785.43130047169,19653.844309885702,42,-12493,-70895,0.0,35,0.0,4.651471,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.89486527548712,-12.49316829849898]}"
2_1353,0,0,0,0,0,0,0,0,0,0,194,0.3151510790399515,30,141.4774855100627,894.7821836905338,3401.349439239153,2309.595576830633,9680.616976157175,11149.377379354672,1839.207311630815,141.4774855100627,4132.014606342921,31,-12593,-69149,0.0,34,0.0,6.2989845,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.15002474610709,-12.593113278594933]}"
2_1354,0,0,0,0,0,0,0,0,0,0,348,0.1242283314027515,35,24805.057199213432,0.0,24805.057199213432,44484.70517106132,3139.7852459403975,5203.383277373483,299.9733972579902,27503.196701701785,28116.71702155699,21,-12846,-70831,0.0,38,0.0,1.4699775,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.83115648761502,-12.846662025604584]}"
2_1355,0,0,0,0,0,0,0,0,0,0,313,0.03147459033328753,36,34221.419804695695,46719.16609881591,56312.54060929099,46691.4232826456,56428.80185879149,19111.713333400698,200.0568571525355,34221.419804695695,19307.81884341767,21,-12459,-69890,0.0,34,0.0,1.4244958,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.89058680593492,-12.458755081765965]}"
2_1356,0,0,0,0,0,0,0,0,0,0,556,0.13555143636767789,41,1843.9395029731859,11707.02996016843,14705.685301126949,1843.9395029731859,13744.317810292094,32089.9390814926,200.00332028493926,5571.447803309297,13418.493888013523,21,-13188,-70624,0.0,31,0.0,26.672491,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.6244531198338,-13.188898805083705]}"
2_1357,0,0,0,0,0,0,0,0,0,0,289,0.05434305152050129,37,9713.394292403016,27361.57284968453,32156.92006074227,26812.37748045288,40419.21050239253,8500.213423331645,223.68982692978017,9713.394292403016,18208.132068175182,21,-12445,-69443,0.0,35,0.0,2.3655162,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.4436498111089,-12.445480338281019]}"
2_1358,0,0,0,0,0,0,0,0,0,0,246,0.37546390958091524,38,4101.6406727074245,13567.875361104005,29260.464960757658,14872.017613967388,15506.202543162215,1503.9312163512084,1613.096794842532,4101.6406727074245,21093.028826375612,31,-12396,-69000,0.0,37,0.0,8.032134,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.00114997899564,-12.395926162691511]}"
2_1359,0,0,0,0,0,0,0,0,0,0,227,0.03369155350011131,36,43563.37614008648,40518.30421906947,50422.150691220275,54747.11910103838,0.0,4536.127867603602,223.6962662434266,43563.37614008648,55106.0666828427,21,-13054,-68984,0.0,35,0.0,0.66456205,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-68.98455051308468,-13.054068342602786]}"
2_1360,0,0,0,0,0,0,0,0,0,0,331,0.019411536918291186,34,21992.9747177046,21111.08885027809,55465.12798772158,37867.96180294597,0.0,11405.18483896414,447.34815423085183,21992.9747177046,40534.40855338166,21,-13241,-69826,0.0,41,0.0,8.2891,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.82689854963598,-13.242353281169203]}"
2_1361,0,0,0,0,0,0,0,0,0,0,222,0.05942826576387121,35,20123.941182113704,12305.314869720676,28763.690633053062,28679.540500576695,0.0,15051.601180073314,1527.0428626259563,20123.941182113704,31043.012537483275,24,-12672,-68912,0.0,36,0.0,2.3752642,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-68.91218609390813,-12.672357250545309]}"
2_1362,0,0,0,0,0,0,0,0,0,0,266,0.18641476280355324,35,22858.23003574834,24992.47095265564,26269.678226038654,55424.72829519942,34671.90648966292,400.06841211847757,707.2277178687746,22858.23003574834,20295.587262628324,31,-12410,-70251,0.0,38,0.0,1.4697157,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.25138531390488,-12.41040168363225]}"
2_1363,0,0,0,0,0,0,0,0,0,0,239,0.055535952337417864,36,29062.8381978306,23264.840110375317,62054.77947492554,40712.20275751658,0.0,1965.419712054209,1104.947313859919,29062.8381978306,49204.18355929024,34,-13136,-69437,0.0,33,0.0,1.9597008,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.43793908792439,-13.136707522746606]}"
2_1364,0,0,0,0,0,0,0,0,0,0,227,0.04876533966370823,37,37200.850381955315,31560.958503508034,45734.42342295437,48225.86558361666,0.0,11348.686070095433,100.03988462420875,37200.850381955315,50422.08672987774,21,-13043,-69095,0.0,34,0.0,2.1170316,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.09550621287433,-13.044013812080284]}"
2_1365,0,0,0,0,0,0,0,0,0,0,314,0.07381275270543272,39,27595.72449918221,0.0,32164.394570258726,61870.587728769155,1029.552205641183,7387.750268735613,2202.2484348831563,27595.72449918221,19461.553060316928,24,-12503,-70676,0.0,35,0.0,1.3274592,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.67635468837928,-12.50275191446413]}"
2_1366,0,0,0,0,0,0,0,0,0,0,235,0.06836064908817178,39,17045.932730488636,6548.513800706758,33734.798574575594,25864.36365079464,0.0,5101.96541230528,922.3097438886109,17045.932730488636,36283.24800866915,21,-12908,-69318,0.0,37,0.0,1.6850297,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.31862618124401,-12.908738836715358]}"
2_1367,0,0,0,0,0,0,0,0,0,0,353,0.0952608938201487,36,30190.204369676143,0.0,30608.051585989997,52912.57750201033,1236.7949411937695,6945.454069142096,199.97788940280373,30190.204369676143,35720.13210985246,24,-12780,-70871,0.0,39,0.0,1.9918543,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.87129289722174,-12.78075973070835]}"
2_1368,0,0,0,0,0,0,0,0,0,0,317,0.030529764516495295,37,29093.00638469665,7217.491600272217,39688.961721113345,66108.95811083398,0.0,20399.69530409707,1204.0691425329362,29093.00638469665,31282.953576988217,21,-12578,-70803,0.0,34,0.0,3.96803,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.80329090150892,-12.579214790507121]}"
2_1369,0,0,0,0,0,0,0,0,0,0,219,0.35335185703450317,33,223.69497839552636,5286.021677204417,4032.7185733443976,2122.1568986160637,14239.375846299847,13596.901390962092,7104.913121280056,223.69497839552636,1747.1136325156056,21,-12561,-69199,0.0,33,0.0,2.4189923,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.19944098133381,-12.561882807426132]}"
2_1370,0,0,0,0,0,0,0,0,0,0,1174,0.11770271467626876,35,8676.112876597499,5079.846009427076,8676.112876597499,16603.157201996815,10916.782875892284,27872.827522808137,316.1961262165857,14277.576898369947,11650.872617156661,21,-13202,-70855,0.0,41,0.0,23.913843,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85564020580237,-13.20305539888589]}"
2_1371,0,0,0,0,0,0,0,0,0,0,346,0.03957388179755599,37,29221.875424085654,4587.539050625686,37440.50259195102,58378.451838403766,0.0,8439.479827442714,4251.6052740406185,29221.875424085654,39594.013145781035,41,-12718,-70864,0.0,38,0.0,0.46373534,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86393403891871,-12.718988207368646]}"
2_1372,0,0,0,0,0,0,0,0,0,0,232,0.18184409226671697,39,806.5201037385087,0.0,40395.058632944005,11796.675456424948,4343.243678899087,9869.198423057056,100.0365070080668,806.5201037385087,17451.425274608213,31,-12841,-69490,0.0,38,0.0,2.8888316,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.49077980839213,-12.841467410146013]}"
2_1373,0,0,0,0,0,0,0,0,0,0,260,0.05807911983879133,37,43533.11386791794,42197.303801929615,66298.47127814003,62213.23605687112,0.0,2774.1698445069787,600.234739237492,43533.11386791794,68091.59816167438,34,-13233,-69247,0.0,36,0.0,0.47638503,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.24815538838128,-13.233534643212154]}"
2_1374,0,0,0,0,0,0,0,0,0,0,214,0.39248292916971483,35,4611.553444436966,500.1931999784558,21654.610896664424,13606.726116353953,4752.625112910463,2808.2184458912293,1513.8593242804754,4611.553444436966,24622.7183788917,21,-12786,-69307,0.0,37,0.0,0.47552773,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.3068635258839,-12.786947680164912]}"
2_1375,0,0,0,0,0,0,0,0,0,0,231,0.1949133575360614,36,9851.535613365373,0.0,37320.42469386003,19518.596052316767,583.3138661186189,2360.969840529655,100.03750273334995,9851.535613365373,26320.321335483826,31,-12882,-69415,0.0,33,0.0,3.01362,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.41564898217474,-12.88255998039782]}"
2_1376,0,0,0,0,0,0,0,0,0,0,296,0.04160127504335177,37,21305.872044627304,223.6019172163166,31555.13480094268,57467.43279098967,0.0,16099.338039574795,99.99781735899289,21305.872044627304,20540.729814933016,34,-12581,-70699,0.0,35,0.0,0.95022255,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.69977739506486,-12.581247879095338]}"
2_1377,0,0,0,0,0,0,0,0,0,0,443,0.11060105726490274,37,5000.377671283315,10652.095538912386,11997.989169536064,5000.377671283315,16703.956019025758,37760.63266101299,100.0075534256663,7511.226404301742,13043.990982291183,41,-13130,-70493,0.0,40,0.0,5.198656,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.49374150632164,-13.130302509937293]}"
2_1378,0,0,0,0,0,0,0,0,0,0,312,0.07263042139305417,39,17982.79364137946,17249.429204635795,18503.156193764873,49338.11181427053,27224.27554302912,7061.5546294126825,1265.1083822147414,17982.79364137946,15410.518313870838,24,-12468,-70292,0.0,37,0.0,1.69962,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.29195698423645,-12.467712190556378]}"
2_1379,0,0,0,0,0,0,0,0,0,0,230,0.3249363776885611,38,500.19251664827766,2969.30725806095,19956.11433358012,9490.48572708149,8658.966710647048,4112.543815068646,1993.253057925583,500.19251664827766,22493.541240066108,31,-12752,-69321,0.0,34,0.0,2.3387082,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.3222981034238,-12.751933845803395]}"
2_1380,0,0,0,0,0,0,0,0,0,0,245,0.08402583843769044,32,44532.71425224242,35802.37430477726,56501.99571886681,55113.00538151242,0.0,1000.394209408846,2122.1565879982504,44532.71425224242,60945.030073815215,24,-13148,-69202,0.0,37,0.0,1.3292054,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.20267235162446,-13.14812284351537]}"
2_1381,0,0,0,0,0,0,0,0,0,0,256,0.07877601494539713,37,26596.59543708085,41347.01563773933,49376.709848934435,41483.89685682547,57650.35984220347,25637.151641648397,0.0,26596.59543708085,32584.0266389951,21,-12349,-69568,0.0,38,0.0,5.3197265,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.56931326130766,-12.348940105549506]}"
2_1382,0,0,0,0,0,0,0,0,0,0,638,0.11413293588490629,39,3130.533382318818,9660.86324116293,14018.730251044937,3130.533382318818,11741.52314321512,30037.843257928667,670.8285819254611,7131.005641217662,12649.66033117651,21,-13172,-70633,0.0,36,0.0,19.094786,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.63347594851601,-13.172299564841225]}"
2_1383,0,0,0,0,0,0,0,0,0,0,231,0.07396981074337557,36,25404.049953752146,21564.360163196285,33334.93733515442,37003.97671566446,0.0,9174.271828010043,316.3542009658636,25404.049953752146,37508.723644421625,24,-12844,-68950,0.0,37,0.0,1.0581911,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-68.95028030922286,-12.844905249058355]}"
