system:index,altitude,classification,clay,cluster,distance_any,distance_buffer,distance_dep,distance_nac,distance_parks,distance_ponds,distance_rivers,distance_vec,distance_villages,landform,latitude,longitude,mined,sand,slope,type,.geo
569,252,0.21435040356897384,36,0,400.1323218636555,3997.5702180746616,57306.73335785627,3942.1157380507616,13452.496862513572,7113.6111165277725,100.03308046591387,400.1323218636555,14063.100017199265,42,-12798,-69689,0,37,5.6897883,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.68966743076511,-12.798476818080927]}"
570,259,0.33202076664472474,34,0,16114.145682873392,23469.192145884972,24075.373327416797,48933.85761409061,34277.00358556284,6851.810042207256,632.5720993985587,16114.145682873392,12668.036122816527,21,-12469,-70215,0,38,3.6531215,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.21509544432438,-12.469289572133139]}"
571,198,0.40397642759718755,36,0,3829.022943156485,11905.056237726787,10683.579868592444,7222.923559480174,19711.736656411547,7651.508927472247,3536.9112529066233,3829.022943156485,6330.972345528272,34,-12540,-69269,0,33,1.0571706,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.26924352155231,-12.540616133802798]}"
572,256,0.6393444326024417,33,0,4780.670559251468,600.063160738101,4780.670559251468,40198.88259189202,8724.449702828682,2502.262580833095,3650.0417099500382,5080.8891165664845,5080.8891165664845,31,-12581,-70421,0,38,2.9377024,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.42087271611155,-12.581291397145717]}"
573,541,0.35466439976370495,38,0,800.0331633751191,15148.235003965034,20438.557472881144,800.0331633751191,17446.066401253698,34893.42257460174,0.0,948.7226249756169,19275.91252341511,41,-13179,-70571,0,32,7.187387,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.57093394498038,-13.179786238311799]}"
574,244,0.4690322812616028,40,0,2281.145382875125,2302.975022677868,46060.04360484131,2281.145382875125,17124.959994307745,10380.994990141917,100.0348425627916,2532.679923465767,4244.118931864717,31,-12755,-69595,0,35,4.840329,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.59558687450252,-12.755302585839612]}"
575,246,0.25034736354169923,37,0,2421.6405438933593,0.0,32151.758082352713,5963.752104675011,10808.168677131214,11025.880030247303,100.03704880099423,2421.6405438933593,15976.201705736656,24,-12764,-69451,0,37,1.3281553,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.45097059930893,-12.764631461775782]}"
576,210,0.6166691504513382,38,0,1300.5101879737188,2942.242470775639,4402.863452908907,2608.7043524396363,8884.92686643368,11229.823027697206,424.4305721161884,1300.5101879737188,6437.585671380784,31,-12637,-69230,0,36,0.66399807,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.22974955332164,-12.638316481296368]}"
577,274,0.3965809342531518,38,0,8799.968641523496,22353.155878106732,21153.569742771662,17667.19030144468,30192.545469320605,3325.4306927061625,1166.6382626750676,8799.968641523496,7792.728541473375,24,-12468,-69331,0,39,1.6841031,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.33174390407045,-12.468202876809801]}"
578,258,0.2319608201673394,36,0,11146.610432099975,18968.703885961244,42295.05300354009,19192.386483871385,35444.16608694064,6083.246634103217,761.8438531881877,11146.610432099975,16110.604716431395,24,-12571,-69585,0,36,2.3380938,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.58595545492729,-12.571761004325126]}"
579,274,0.2679010426613654,38,0,11993.734787192345,10487.62774151196,11993.734787192345,45700.941293984855,20393.496633280927,8142.375897359827,500.0689649703953,13420.121906937744,11740.44360802782,21,-12509,-70339,0,35,0.46373534,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.3395061434853,-12.509384656345214]}"
580,258,0.4905957639900082,39,0,223.6875130972335,0.0,38499.86375150912,2684.2501571668017,13605.276966886897,10755.625101690975,424.4172153156019,223.6875130972335,9109.878225915845,21,-12760,-69518,0,38,4.651521,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.51821362899456,-12.759986849477345]}"
581,252,0.6389099485062553,37,0,3982.9834364063704,3932.4359131380006,3982.9834364063704,38112.7358665627,15165.42999089026,3523.2446377371734,141.43988895463684,5327.047591580982,5376.576509354024,24,-12584,-70357,0,36,3.8028345,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.35738641417069,-12.585237072345645]}"
582,240,0.324889479959463,37,0,5373.218487013131,15204.669401354711,26627.38109084023,15121.511023433999,32448.007814650937,9124.797908721046,1063.4101795454742,5373.218487013131,22840.491965639045,21,-12556,-69437,0,35,2.5042782,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.43771649984062,-12.555767155726887]}"
583,246,0.6684963178992774,33,0,13437.671919430753,31346.784937594926,31338.326183655117,31444.77201089845,43156.06243303057,900.201993934035,2746.5223283983373,13437.671919430753,4492.110287271207,24,-12598,-70096,0,39,3.3161616,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.09695143143063,-12.598185064928114]}"
584,223,0.7219960722781201,31,0,4581.993170451316,11728.002981146503,42721.94501224056,11851.501487812631,27839.562539357772,5046.561718217786,800.2794824309817,4581.993170451316,7802.724953702072,24,-12646,-69590,0,37,1.4990077,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.58980938528401,-12.646805699241959]}"
585,802,0.6578026604797356,42,0,2235.9068175742477,2915.265820587807,2235.9068175742477,21339.736435868737,6041.087556656293,23140.71741769189,499.96396354512393,10947.27013025108,4716.650598792935,21,-13154,-70802,0,33,13.095929,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.80228959610983,-13.154764023850287]}"
586,256,0.19773289466104627,35,0,11267.919760042223,18710.616603981063,48816.53868183405,18676.624768155212,33712.01484758786,8679.345283307664,2508.8372162685996,11267.919760042223,13646.470705455082,24,-12607,-69647,0,35,3.2772372,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.64772307762301,-12.607788706478226]}"
587,291,0.63753815236136,38,0,5126.83827321357,0.0,7723.9981544686025,40834.09860849103,3483.1111841978823,7670.072117846661,806.2943483442476,5126.83827321357,5284.387350665638,21,-12594,-70468,0,37,2.5043328,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.46880772141355,-12.594593150735767]}"
588,198,0.3896348033164976,35,0,5058.628703354145,16076.355638642644,14806.045125581042,10709.734293241636,23132.281616058724,5061.59535127019,3706.8303359674337,5058.628703354145,11311.437653631487,31,-12539,-69315,0,31,0.46373534,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.31526540228181,-12.538757477327357]}"
589,251,0.6884404771533245,36,0,1803.0942642527732,17108.870278514336,16103.156160216311,33405.90318926619,27913.71263949517,1789.1705480473347,761.7119134308588,1803.0942642527732,2816.523278601874,21,-12609,-70237,0,36,2.995542,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.236924611251,-12.60932765850568]}"
590,252,0.3764990099434892,37,0,10184.469836404485,13487.350435229868,13708.047123583388,41022.21721580614,24671.76844201973,7023.951804862506,4696.499559283655,10184.469836404485,7473.821028471649,34,-12541,-70279,0,33,1.3275632,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.27893717890065,-12.542226801931255]}"
591,231,0.44387827063594204,39,0,282.95052571076803,6750.164192447469,18249.7605463743,2184.8654706869256,19571.966230427643,7857.928877891426,2708.429272659709,282.95052571076803,19772.401741442543,31,-12652,-69360,0,43,7.174633,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.36052762459823,-12.652640211387693]}"
592,210,0.6235087726674952,34,0,3106.050711036645,14051.495913643244,12799.54008306121,10328.770491364461,22794.22440590163,12111.350395208117,6137.5470215230325,3106.050711036645,5642.243950579553,21,-12494,-69242,0,35,3.5995505,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.24250640392717,-12.494522445079186]}"
593,237,0.7339437063989347,36,0,922.0671171637603,1887.0268105127045,922.0671171637603,36725.73493450461,12480.307015423088,2506.2990729297953,1811.2983581363676,2343.3612483843986,2343.3612483843986,31,-12602,-70379,0,33,3.8240447,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.37956755327713,-12.602300819165094]}"
594,322,0.2987815267334275,40,0,21119.887099108782,34817.12996400858,34935.314918043194,45774.20396813052,45973.97037202223,4676.514503387179,100.02238518982888,21119.887099108782,13175.647773745794,21,-12467,-70098,0,31,3.3962438,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.09823724494196,-12.467077728929002]}"
595,284,0.6099134149964032,36,0,6265.485240414469,0.0,9091.38469453705,42000.7540600324,3220.5070848841588,8249.904960686006,0.0,6265.485240414469,3895.1812509226147,31,-12588,-70479,0,42,4.9861903,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.47981598827621,-12.588204297040582]}"
596,197,0.5236615329383467,35,0,412.4711471916854,8605.67565712449,7805.602584241976,2885.564437852671,14565.890619225796,5799.67116339501,2341.8517195933864,412.4711471916854,9048.410816205691,31,-12605,-69270,0,40,1.3277307,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.27023205015777,-12.605724145404286]}"
597,245,0.17160887793629032,37,0,700.2554465548179,0.0,37812.470856781125,7695.010912554701,8511.924023740903,11717.94182525742,400.145969459896,700.2554465548179,13922.693604931372,34,-12797,-69491,0,35,0.47554868,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.49157097659261,-12.79801652994692]}"
598,477,0.28550639301656705,40,0,2334.598510467726,16822.549856540216,17535.100704216995,4100.131726399546,18902.723578199733,32857.71401306035,447.2279637528271,2334.598510467726,17263.23112363746,31,-13221,-70591,0,34,1.5021377,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.5915034317686,-13.222144702851482]}"
599,205,0.4490181751712221,32,0,671.0737373325677,16703.611127163495,22368.453493948517,15027.324163783702,29574.148458128726,6722.656987289326,2442.2331161766683,671.0737373325677,18117.61004520188,21,-12540,-69392,0,38,3.3784947,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.39258755784006,-12.540464172995115]}"
600,194,0.6232253292060811,28,0,1414.68601584857,10488.25352528924,52764.28000490979,10459.5918206071,22396.09265444585,806.4951147509744,700.2338525394124,1414.68601584857,9022.991176624162,41,-12711,-69672,0,47,0.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.67285371395045,-12.711714021240622]}"
601,518,0.166124686126855,37,0,4143.700422379698,9042.743266735262,12954.24542541912,4143.700422379698,11011.43895973034,29436.58909402097,0.0,7359.402057805884,11573.330337106812,31,-13172,-70643,0,35,14.691365,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.64376000808772,-13.172098281266406]}"
602,200,0.365526985096215,33,0,4740.038899579966,6633.641019514189,23217.043101795392,12544.953623899182,8203.890922576387,8008.826195838954,2268.063933801801,4740.038899579966,21612.81042160673,24,-12462,-69013,0,35,1.4697468,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.01334317558691,-12.462980460897326]}"
603,243,0.47361110021680236,37,0,7376.841931002725,13269.422921437419,12937.725524528913,37768.724057655956,24499.107990577628,5233.446027639796,2693.0228046141524,7376.841931002725,4826.760744755159,31,-12571,-70272,0,33,0.47512546,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.27263751937777,-12.571187889643957]}"
604,238,0.5837186522576974,36,0,200.06900176876476,223.68394407274184,49283.61898079067,200.06900176876476,14282.180417175454,11143.861358021144,447.3678881454837,1476.9917054766674,8068.140640417388,41,-12786,-69615,0,40,1.3282136,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.61500663155074,-12.7860022882499]}"
605,262,0.40677065877114577,35,0,17174.719354369874,5080.707301411604,18174.044490416778,52798.08073936724,10347.699144069267,7539.754555800789,3301.7441931192784,17174.719354369874,8828.41036258926,24,-12491,-70503,0,35,1.6997275,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.50410398986881,-12.491338841697686]}"
606,239,0.4892974814746616,36,0,17848.186522462867,35179.88158757254,34685.12700216406,36894.59844145549,46388.55626155281,1800.4176078065889,632.6022644600635,17848.186522462867,5315.365003929646,42,-12544,-70072,0,31,2.5042634,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.07279621015323,-12.544937822588228]}"
607,672,0.5602111097193174,35,0,1029.5148024752364,2884.305949877717,1029.5148024752364,16226.685999560115,4609.556365605622,22916.169265151242,0.0,8061.880214792095,2385.2603879166027,31,-13150,-70753,0,38,18.823345,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.75337630455991,-13.150583238302685]}"
608,204,0.5153879218910358,37,0,671.0866050259926,11938.721027949483,11776.672340190295,671.0866050259926,15170.779846319958,16641.805234466425,4555.926294442287,1749.979763833892,7723.167311428162,21,-12490,-69150,0,35,2.1132953,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.15047181264016,-12.490972326420541]}"
609,215,0.510582797068303,41,0,200.077524037559,9952.725665065951,10303.992487934287,4207.578479381727,16366.353695945265,3637.3411531038023,2916.6060447569016,200.077524037559,11577.73103074659,21,-12609,-69292,0,40,3.2772374,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.29325402326522,-12.609317030806542]}"
610,211,0.5989426226833933,34,0,1747.0086976453315,8663.726427600579,53161.06107514919,8629.586381016294,20300.871519907058,2845.2432931932094,2103.0823672313395,1747.0086976453315,9028.536338738515,31,-12730,-69671,0,41,0.95077914,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.67198262780921,-12.730705150626587]}"
611,873,0.6082729357067079,42,0,2778.268327995651,1455.9064441847731,2778.268327995651,23257.77604076333,4648.286854176594,20999.524022112346,199.98413022975097,13587.151990713506,5503.198455199003,21,-13133,-70815,0,34,22.952887,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.8159707006318,-13.133879058855145]}"
612,214,0.613630984355017,39,0,8512.098870871978,19528.282899025584,18321.261762080896,14785.751432703293,27313.45477664694,4001.5418903217796,500.19273629022246,8512.098870871978,8686.664519178234,21,-12489,-69317,0,36,4.6497626,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.31704674970432,-12.48992360106118]}"
613,243,0.33032412789377225,35,0,9144.850735341703,17000.042791765994,42934.659340508886,17187.376742739856,33418.984279426484,5332.9002067575175,360.6808597876902,9144.850735341703,13510.634391585241,31,-12594,-69592,0,36,2.5488377,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.59337390237697,-12.595255336321202]}"
614,264,0.7094411977658828,33,0,6088.286677063537,0.0,6088.286677063537,40615.538502422896,6810.21674488446,4501.5502943690835,1835.9351497325383,6101.415073282949,6280.7403443732255,24,-12584,-70439,0,41,2.8859875,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.43929482397643,-12.583905117164159]}"
615,270,0.29135883887517644,38,0,16656.391681943143,24637.686806967944,51689.799140550254,24612.695682429006,39213.230989348776,12992.027873944227,949.0004147045327,16656.391681943143,19028.713877994644,21,-12558,-69671,0,34,1.9554584,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.67153358385475,-12.55890078233142]}"
616,224,0.6787193551124503,35,0,9095.33013129626,28063.739962722582,27106.47777043599,31413.816636037365,38916.4658792805,0.0,141.4513084289078,9095.33013129626,5026.002062128071,31,-12609,-70135,0,37,3.7349749,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.13566116079218,-12.608873121539663]}"
617,258,0.49672511043720535,38,0,1204.5954751654442,0.0,38924.24199697487,5458.164792255183,10879.59889630731,13556.659644175175,806.5177032552122,1204.5954751654442,11349.591799171127,42,-12784,-69511,0,39,2.5046015,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.51089272111733,-12.784415981063923]}"
618,210,0.5255555397185148,36,0,4803.908170128905,23389.22056371535,23249.53093482647,19321.843834126972,31761.24119077394,100.03801035418986,424.4253329871462,4803.908170128905,12097.569748197362,21,-12482,-69370,0,37,1.0419208,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.37041370456281,-12.482621248464307]}"
619,208,0.3341270103500674,33,0,1703.5872595148305,12453.03441748737,18041.557930201816,9047.780090735656,23970.13637259294,3524.12476418126,2781.3467233883525,1703.5872595148305,17496.37282103288,21,-12587,-69362,0,35,0.9502452,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.36319841994705,-12.587528338077668]}"
