system:index,altitude,clay,cluster,distance_any,distance_buffer,distance_dep,distance_nac,distance_parks,distance_ponds,distance_rivers,distance_vec,distance_villages,landform,latitude,latitude_209564535,longitude,longitude_209564535,mined,sand,slope,type,.geo
624,300,38,0,21983.336842936285,37784.72458381826,44518.79922431646,37878.76083225928,52878.239942106615,20769.926305839414,922.2857135942202,21983.336842936285,27800.811358438805,21,-12369,,-69528,,0,36,0.6636444,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.52846996527987,-12.369323464874466]}"
625,283,37,0,23049.115546387093,30913.11479892133,49938.94326704267,31136.79683049111,47371.48870955578,17867.77482386237,700.23843107299,23049.115546387093,27132.107057936366,34,-12476,,-69637,,0,34,0.94983774,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.63819340629728,-12.476695119023452]}"
626,238,33,0,12404.175820313498,20387.49143129993,50028.94059568875,20350.400233798384,34939.8313078679,9326.229257532892,1118.4104975435564,12404.175820313498,15274.064644157635,41,-12596,,-69658,,0,34,1.4987429,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.65874343483165,-12.596910835988144]}"
627,345,36,0,28023.75018985013,9013.020773138784,37699.72910017474,62224.69999001728,0.0,11411.626613794208,1220.539450727116,28023.75018985013,37573.28020359432,24,-12669,,-70842,,0,38,1.46987,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.84207677741722,-12.669111975731724]}"
628,256,36,0,2110.2101321332466,5460.769314291371,53428.875412648835,5439.65505614858,16936.42220236026,6111.878236286724,100.03355394097773,2110.2101321332466,9504.766970323695,21,-12760,,-69665,,0,40,5.7257247,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.66561276019685,-12.760560950014844]}"
629,283,38,0,25560.53925472206,34840.11839258551,44780.65595275033,34919.575370312974,48813.156323612566,4618.564589478802,806.4363580651451,25560.53925472206,9178.452549909352,34,-12566,,-69975,,0,33,1.9555142,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.97531961557193,-12.567010007047674]}"
630,295,36,0,34437.86347630323,0.0,36076.73718838992,70138.16817871579,14803.667841337181,8395.401122508234,5381.554987001899,34437.86347630323,18886.343416461834,34,-12369,,-70612,,0,36,0.46373534,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.61283391548352,-12.369576392360015]}"
631,273,40,0,6905.578361713495,26888.12261224885,25635.914048223258,14299.605139871868,33739.05030385784,13505.242097471933,1500.5824552746592,6905.578361713495,4062.364919148466,21,-12384,,-69284,,0,35,4.0457406,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.28472194184067,-12.385060899433418]}"
632,328,35,0,41414.020193951226,47488.90305014688,52259.34614078615,64718.652466126405,61893.849358447966,24882.797738221678,1118.3082228303608,41414.020193951226,33135.30468822114,21,-12292,,-70028,,0,35,7.3099227,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.02854463492494,-12.291941123043719]}"
633,273,39,0,19682.750149242358,31695.208484916828,48715.81301055435,31594.030433411684,44166.85061642978,3625.8997124312987,1403.9486331944047,19682.750149242358,5524.182592071598,31,-12606,,-69936,,0,35,9.923868,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.93680466240087,-12.606931733893703]}"
634,215,34,0,8211.053278441583,0.0,29690.26750600481,17119.387036910266,2052.6109639995716,2597.14109797918,1700.6483334029554,8211.053278441583,28463.794781498855,21,-12839,,-69359,,0,32,1.0581722,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.35894807775186,-12.83892259435874]}"
635,273,37,0,38268.24308117021,56411.3971738293,71616.03549010733,56521.26602074559,70900.44132823902,27556.782094332626,943.6940763645944,38268.24308117021,41094.39245688383,21,-12283,,-69768,,0,34,17.436836,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.76829522225209,-12.282848844781043]}"
636,527,36,0,3900.294583600986,10469.79263091562,12434.764013611948,3900.294583600986,16715.926750115723,38360.42590350174,300.0226602769989,7524.530039246534,13952.756236553394,31,-13140,,-70493,,0,36,7.477403,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.49412582531589,-13.140470106049806]}"
637,311,41,0,18310.795972658965,0.0,26505.741907230862,18310.795972658965,1280.9023278289021,8920.452483574965,100.02166757445609,18690.942799505192,21637.995065826915,31,-13079,,-70122,,0,38,8.214908,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.1230223091128,-13.079975562948238]}"
638,237,35,0,52079.41468006307,45009.08111972724,60882.58673115139,63128.69198137481,0.0,15139.120990249792,1345.8997854305032,52079.41468006307,65568.37979470244,34,-13178,,-69071,,0,36,1.6856174,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.07059600608206,-13.17916394843203]}"
639,232,38,0,10034.305895851663,25747.79461027621,24657.387014024316,20642.362037194518,33966.68500932143,6890.315401774978,412.46891336461647,10034.305895851663,5833.191313375338,31,-12426,,-69331,,0,36,8.91235,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.33169108374729,-12.426605349234631]}"
640,288,40,0,27124.52851197731,34939.134049234126,54664.70836494968,35081.47269555909,50730.99836122449,22311.691382844136,538.6959124894233,27124.52851197731,27550.055230668604,41,-12454,,-69676,,0,37,5.526505,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.67678575651848,-12.454899085480235]}"
641,280,37,0,38778.568914172814,46972.695380700956,62943.427707756455,47148.00988662757,62397.36056022573,33418.04695001079,1005.3143262339645,38778.568914172814,35451.61337125576,31,-12352,,-69716,,0,35,4.736534,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.71607186608,-12.352617880974758]}"
642,257,37,0,2052.497892955298,6764.602359130095,59067.127201307405,6714.119546461747,15702.57355384356,5050.409459634034,100.03262651349058,2052.497892955298,15029.215537962167,21,-12786,,-69711,,0,38,5.323213,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.71174435426882,-12.78575900056514]}"
643,337,43,0,50917.993926863746,0.0,53455.184831630584,86149.46531548836,7200.350189848083,3099.851807981361,1868.0648642148544,50917.993926863746,2920.4767565162306,21,-12282,,-70749,,0,31,8.236256,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.749262605938,-12.281955770365153]}"
644,291,39,0,2119.1882757891494,6021.440198609439,2119.1882757891494,29569.692293132626,11187.793646547758,11298.108529386538,1414.364574088838,4400.469838196258,7655.88110208216,31,-12683,,-70417,,0,35,2.7200992,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.41775421102452,-12.683464997684391]}"
645,426,44,0,16909.18106869941,781.1894689050314,24565.30320518149,23504.949625233527,0.0,14392.26277902091,200.04212447007257,16909.18106869941,24653.51800366494,21,-13125,,-70141,,0,34,3.455746,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.14168025627883,-13.126002967501668]}"
646,302,36,0,27325.952658459737,38772.926967196014,39242.660951217695,52621.59498034425,49629.16363989729,10784.831980049139,707.266725290484,27325.952658459737,19836.782860481842,41,-12403,,-70090,,0,33,4.3959427,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.09061270484807,-12.403817394564324]}"
647,257,36,0,3745.247463452849,0.0,35513.778829930925,3745.247463452849,10341.781655619112,10430.405100594127,1649.6467803745138,4768.768384630354,3749.25236297185,24,-12919,,-70031,,0,37,1.328575,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.03105094480624,-12.919422381867113]}"
648,296,33,0,3624.0702457988273,11653.333049899285,6021.687995766583,10410.19008648347,30836.36296735864,16987.80052564836,1077.1922958262837,3624.0702457988273,24968.66874106771,24,-12831,,-70315,,0,39,1.7013248,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.3153968819055,-12.832259199040665]}"
649,291,39,0,26952.46267865584,46724.387849151426,54600.76456133757,46117.77584855728,63003.89534453374,28556.385751995942,400.1391750066469,26952.46267865584,36895.62021874916,21,-12307,,-69597,,0,36,1.9140344,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.59731899705984,-12.307690551836123]}"
650,295,35,0,4741.398818683417,0.0,22788.592105832595,36085.03806851601,7844.8939978747085,19557.982511794016,500.0095946345055,4741.398818683417,21034.66140358055,34,-12782,,-70616,,0,34,1.4997342,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.61633531398319,-12.782671167085285]}"
651,203,39,0,2701.0111241484065,17734.865132516647,25470.288921585154,17052.497533094996,32577.36078058981,7294.506890020372,100.03744904253357,2701.0111241484065,19513.71416661041,41,-12530,,-69419,,0,38,3.653488,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.41926510354789,-12.530476761075997]}"
652,274,39,0,7303.4538577273925,26231.310410714927,25748.643177257447,21999.475238081854,34481.17404215227,2730.5040287420497,824.9338822937569,7303.4538577273925,11453.35973719202,31,-12455,,-69377,,0,37,1.3273354,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.37773655393353,-12.455482395797398]}"
653,286,36,0,46328.47082829398,1414.1204062729241,46328.47082829398,80920.62311103832,0.0,6499.571836484091,1076.962015854668,46507.15024326905,7844.226719452458,34,-12367,,-70784,,0,34,0.47475174,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.78477089773322,-12.367598641956956]}"
654,317,40,0,47874.636825839785,0.0,50553.72478023032,83050.77230389515,6859.017236897329,894.390286382293,99.99587393831557,47874.636825839785,3832.595437570464,21,-12307,,-70736,,0,35,11.680636,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.73656055205325,-12.307346924706696]}"
655,310,37,0,14873.162008361003,5385.054631004801,30641.174607067227,51938.32511350075,0.0,16218.4844091031,0.0,14873.162008361003,22279.580075044338,42,-12655,,-70697,,0,37,0.6640195,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.69745472435784,-12.654707456918976]}"
656,222,35,0,20206.623669169025,13928.079984712424,58530.90911364628,30846.28990935336,0.0,860.5462359564127,447.37668517425,20206.623669169025,39920.69283352424,31,-13065,,-69494,,0,34,4.8386726,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.49393992874215,-13.065668903094913]}"
657,276,40,0,20707.69350301582,47272.91093315229,50790.317168589696,38216.5013446979,59700.96145104941,20033.44211557382,1044.4064954481923,20707.69350301582,31035.836292848377,31,-12277,,-69523,,0,36,5.0843635,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.5236894652481,-12.278000127507307]}"
658,298,39,0,282.8897477375241,0.0,10237.423909496683,282.8897477375241,22496.850542683605,18494.15389978006,824.7582553012124,4052.8337708594404,20167.926157010028,31,-12936,,-70266,,0,37,1.9143237,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.2670901534349,-12.936465611402811]}"
659,911,36,0,5412.528238595503,10859.177368525377,5412.528238595503,14772.142594294568,14640.245823464998,25797.226788939926,199.9845111189864,9805.361108533943,8375.507950081295,31,-13235,,-70812,,0,39,16.251324,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.8130276533869,-13.235131074318588]}"
660,268,34,0,27953.67731371626,13505.267612930704,50303.664214200144,27953.67731371626,0.0,100.02804294296675,781.243989976883,32609.909076603923,30027.74541049494,21,-13165,,-69907,,0,36,3.9152613,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.90751048008232,-13.164909823101706]}"
661,275,33,0,21985.922039162,7701.918369428226,37720.136387502585,21985.922039162,0.0,5709.311334312517,2802.483178856465,24007.021236858858,22187.72651986042,24,-13093,,-70018,,0,38,1.0590448,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.01885528474294,-13.093065477426215]}"
662,278,38,0,2062.352817901877,32239.823720596803,31060.39799854672,12786.587470991637,37377.58248289508,9944.179362440262,1389.7835083908976,2062.352817901877,9854.711015312043,21,-12332,,-69287,,0,38,3.364744,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.28742445358179,-12.3326083754452]}"
663,266,34,0,4632.845650176507,0.0,8448.718123171391,35459.1441890677,4885.040764567311,13387.950329253343,922.0244449842085,4632.845650176507,10456.89257659265,31,-12663,,-70490,,0,39,2.996137,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.49037428418968,-12.6631792602939]}"
664,337,36,0,30206.188695882338,30199.89563633147,34616.44747048088,62276.7133975265,42505.423683566914,4597.57913582314,806.3733069467577,30206.188695882338,26029.558173788817,31,-12341,,-70218,,0,35,3.1666827,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.21818295887978,-12.341793986197574]}"
665,211,35,0,19940.330800456664,17383.05922142325,27318.942470742288,31106.12330020535,0.0,14730.678338306103,200.07972043975371,19940.330800456664,32033.069421650274,42,-12875,,-69103,,0,36,0.66431636,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.1036911332848,-12.875318510008514]}"
666,334,40,0,35178.5403130743,9026.304863036077,35178.5403130743,72924.943266926,0.0,18666.34249102345,4742.956022981607,35876.87365642908,25540.03404017774,34,-12531,,-70845,,0,33,1.4984004,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.84477560123766,-12.531704707635692]}"
667,394,40,0,19170.864414226915,3053.499179988018,25723.991767437103,19170.864414226915,0.0,21775.12701437554,806.392592768482,19224.01848411862,25771.394263545568,41,-13201,,-70153,,0,30,12.531216,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.1531004681787,-13.200991945231793]}"
668,255,37,0,10708.055093742514,18854.060355547423,36166.15079491198,19004.201609857886,35544.456785877665,6793.6135289880895,360.6848195620381,10708.055093742514,19751.97500132898,21,-12549,,-69526,,0,35,3.3540225,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.52607486704837,-12.550182845022077]}"
669,444,44,0,3901.8713696823575,0.0,8701.31467117676,3901.8713696823575,10113.402229867352,23303.306275277228,141.44272664889843,3993.096267651755,8842.716018121833,21,-13045,,-70307,,0,32,7.9944644,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.30821698550919,-13.045653759834936]}"
670,249,33,0,19507.286886366135,5534.115821765112,45040.524236297126,19507.286886366135,0.0,360.65192571707905,7249.013991948749,25076.433288949152,21006.59048128557,31,-13087,,-69951,,0,36,1.428037,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.95149831359231,-13.086993614938391]}"
671,239,40,0,1747.088400985873,0.0,24997.69043749811,8805.616490254246,9083.097003758548,3253.926917851529,707.3754169242454,1747.088400985873,24153.944490035876,24,-12763,,-69372,,0,36,1.9569414,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.372661061285,-12.763849258409776]}"
672,287,37,0,8111.050096923622,12942.12943119745,8111.050096923622,26285.565349989236,20356.82984887612,6308.056175780054,3059.8566947142317,10256.734170425469,9149.554465918256,24,-12686,,-70321,,0,36,2.1145957,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.32109047256904,-12.686675395484535]}"
673,305,37,0,28918.496510532623,41810.30043611973,52127.56226840917,41948.053792663464,58381.60340980041,28510.054157892046,1077.4062821772482,28918.496510532623,36196.10173432657,21,-12357,,-69604,,0,37,2.9943717,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.60479002555336,-12.357409021556522]}"
674,280,37,0,1100.2204076059033,0.0,20328.68807194804,1100.2204076059033,15394.315219272095,11821.420605528445,2524.3916052313475,2550.0206034706857,12857.53588762491,24,-12922,,-70171,,0,36,1.9581046,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.17116441964413,-12.92244819333091]}"
675,638,37,0,9420.557670034887,10742.857246394287,11997.549848375618,9420.557670034887,13601.999813475268,28483.38358511908,0.0,9841.62273368709,12163.532154382752,31,-13099,,-70575,,0,37,20.268183,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.57595532337714,-13.099303588712838]}"
676,242,33,0,36416.47853135995,26257.2013938855,47822.51923943625,45558.72672017164,0.0,1000.392305860556,1100.4315364466115,36416.47853135995,52141.940254800225,21,-13067,,-69231,,0,36,0.4760614,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.23198433640873,-13.066940948771776]}"
677,249,35,0,6091.884363210333,0.0,50671.75497808982,6091.884363210333,7378.406822563921,7708.028839326603,360.6574522335044,11326.198908367895,9487.41630336106,34,-12960,,-69893,,0,34,0.46373534,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.89385798263898,-12.960615794997418]}"
678,338,41,0,0.0,4272.501842839896,0.0,4238.420001991456,10061.495487370792,32853.34983801655,700.0819239169889,223.63296738531756,4177.808603974734,31,-13060,,-70395,,0,32,16.775913,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.39497750867032,-13.060569175368125]}"
679,228,35,0,7603.640390849595,2062.3617733036986,19297.463148425595,18221.976685855017,0.0,1803.4830531632049,583.3239980651833,7603.640390849595,23288.52493999694,21,-12804,,-69230,,0,36,6.7342024,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.23081987799438,-12.803799565475822]}"
680,354,36,0,38815.40873017602,5049.090580629966,38815.40873017602,75015.41104984071,29022.225090356398,16379.404551357515,1216.6316269212302,39663.64346464688,28088.12223748902,21,-12279,,-70512,,0,37,3.2427514,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.51300434283813,-12.279747120711601]}"
